hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,     classical index,     entropic index
Mouche -> Dauphin, 11.0000000000000000, 24.0000000000000000, 14.6666666666666661, 18.1818181818181834, 22.1308172998194479, 20.3325751728340371
Crocodile -> Chat, 24.0000000000000000, 24.0000000000000000, 32.0000000000000000, 33.3333333333333286, 46.5753687288794183, 36.2718916738894137
Chat -> Crocodile, 24.0000000000000000, 24.0000000000000000, 32.0000000000000000, 33.3333333333333286, 46.5753687288794183, 36.2718916738894137
Crocodile -> Vison, 24.0000000000000000, 23.0000000000000000, 32.0000000000000000, 41.6666666666666714, 68.9479597450359165, 48.1160966111670447
Vison -> Crocodile, 23.0000000000000000, 24.0000000000000000, 30.6666666666666643, 43.4782608695652186, 69.5211550331267176, 51.0946888123003902
Crocodile -> Grenouille, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 16.6666666666666643, 19.1762892162339433, 16.6950939391169797
Grenouille -> Crocodile, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 18.1818181818181834, 17.7715097965289388, 18.6325608021379416
Crocodile -> Crotale, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 50.0000000000000000, 86.2949687444463791, 64.0213725350842964
Crotale -> Crocodile, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 54.5454545454545396, 87.9578161073253568, 72.8225017021887027
Crocodile -> Couleuvre, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 54.1666666666666643, 91.3899055057834175, 72.0634913378830220
Couleuvre -> Crocodile, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 59.0909090909090935, 92.8839640800733690, 78.0832557806254783
Crocodile -> Bouc, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 41.6666666666666714, 71.5957514557558738, 48.2338415916088863
Bouc -> Crocodile, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 45.4545454545454533, 72.9061351815262242, 54.6306638103198452
Crocodile -> Baleine, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 41.6666666666666714, 71.5957514557558738, 48.2338415916088863
Baleine -> Crocodile, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 45.4545454545454533, 72.9061351815262242, 54.6306638103198452
Crocodile -> Mouton, 24.0000000000000000, 21.0000000000000000, 32.0000000000000000, 16.6666666666666643, 21.4352310280551563, 16.8007539774499435
Mouton -> Crocodile, 21.0000000000000000, 24.0000000000000000, 28.0000000000000036, 19.0476190476190474, 19.3346120777238895, 19.8309527841728261
Crocodile -> Ours, 24.0000000000000000, 21.0000000000000000, 32.0000000000000000, 45.8333333333333286, 81.6959988976920499, 55.1332671426252006
Ours -> Crocodile, 21.0000000000000000, 24.0000000000000000, 28.0000000000000036, 52.3809523809523867, 84.2143221080681030, 69.7560015476882000
Crocodile -> Canard, 24.0000000000000000, 21.0000000000000000, 32.0000000000000000, 25.0000000000000000, 37.0693590615986608, 26.2905151836587976
Canard -> Crocodile, 21.0000000000000000, 24.0000000000000000, 28.0000000000000036, 28.5714285714285694, 35.8589606151388267, 31.0406638681089078
Crocodile -> Requin, 24.0000000000000000, 21.0000000000000000, 32.0000000000000000, 50.0000000000000000, 87.8503126356961417, 64.1225883926639995
Requin -> Crocodile, 21.0000000000000000, 24.0000000000000000, 28.0000000000000036, 57.1428571428571388, 90.3208428970595776, 76.2093144648404319
Crocodile -> Taureau, 24.0000000000000000, 20.0000000000000000, 32.0000000000000000, 41.6666666666666714, 76.4564038012682374, 48.4481561921937853
Taureau -> Crocodile, 20.0000000000000000, 24.0000000000000000, 26.6666666666666679, 50.0000000000000000, 79.6271468124704569, 64.7019796401733345
Crocodile -> Pieuvre, 24.0000000000000000, 20.0000000000000000, 32.0000000000000000, 33.3333333333333286, 58.8841762173607748, 36.7625406559407821
Pieuvre -> Crocodile, 20.0000000000000000, 24.0000000000000000, 26.6666666666666679, 40.0000000000000000, 60.1095636099423700, 46.4904706538061205
Crocodile -> Mygale, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 41.6666666666666714, 78.6637673910837663, 48.5458699081685765
Mygale -> Crocodile, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 52.6315789473684177, 82.8838538421976807, 70.5628091289844122
Crocodile -> Poule, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 20.8333333333333357, 34.2006364299473944, 21.6550729072910819
Poule -> Crocodile, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 26.3157894736842088, 31.6727308775195517, 28.7413136067051092
Crocodile -> Pigeon, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 16.6666666666666643, 26.2924231414950249, 16.9899478804165156
Pigeon -> Crocodile, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 21.0526315789473664, 22.9359108915192849, 22.5335814529712906
Crocodile -> Lion, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 25.0000000000000000, 43.0267673322379949, 26.5041071001478556
Lion -> Crocodile, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 31.5789473684210513, 41.8160977343310023, 35.2720020222852213
Crocodile -> Chien, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 16.6666666666666643, 26.2924231414950249, 16.9899478804165156
Chien -> Crocodile, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 21.0526315789473664, 22.9359108915192849, 22.5335814529712906
Crocodile -> Chamois, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 29.1666666666666679, 52.3848302308719909, 31.5613101558629481
Chamois -> Crocodile, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 36.8421052631578902, 52.8073621302567275, 42.2351995643695872
Crocodile -> Singe, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 20.8333333333333357, 37.0495437798252425, 21.7475756631622481
Singe -> Crocodile, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 27.7777777777777786, 34.4034273298387205, 30.7226549251002012
Crocodile -> Guepe, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 29.1666666666666679, 55.3655470773273848, 31.6595883804676781
Guepe -> Crocodile, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 38.8888888888888928, 56.5558683734424221, 45.3014521314188769
Crocodile -> Renard, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 37.5000000000000000, 73.1824977876683960, 42.5822770457207369
Renard -> Crocodile, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 50.0000000000000000, 77.7946757079902511, 65.0807476389070843
Crocodile -> Vautour, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 33.3333333333333286, 64.5874875130998021, 36.9642388352931235
Vautour -> Crocodile, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 44.4444444444444429, 67.7418839403471225, 53.7632794803682401
Crocodile -> Aigle, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 33.3333333333333286, 64.5874875130998021, 36.9642388352931235
Aigle -> Crocodile, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 44.4444444444444429, 67.7418839403471225, 53.7632794803682401
Crocodile -> Tortue, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 29.1666666666666679, 55.3655470773273848, 31.6595883804676781
Tortue -> Crocodile, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 38.8888888888888928, 56.5558683734424221, 45.3014521314188769
Crocodile -> Corbeau, 24.0000000000000000, 17.0000000000000000, 32.0000000000000000, 41.6666666666666714, 82.6327222245099193, 48.7248414601042867
Corbeau -> Crocodile, 17.0000000000000000, 24.0000000000000000, 22.6666666666666643, 58.8235294117647101, 88.9435917009634380, 78.5864671877428549
Crocodile -> Rat, 24.0000000000000000, 16.0000000000000000, 32.0000000000000000, 33.3333333333333286, 69.8609876961543108, 37.1430002038136635
Rat -> Crocodile, 16.0000000000000000, 24.0000000000000000, 21.3333333333333357, 50.0000000000000000, 75.7185100990002979, 65.4143196463710979
Crocodile -> Vache, 24.0000000000000000, 16.0000000000000000, 32.0000000000000000, 20.8333333333333357, 42.8459220167406443, 21.9155339882169855
Vache -> Crocodile, 16.0000000000000000, 24.0000000000000000, 21.3333333333333357, 31.2500000000000000, 40.6411011925211696, 35.4268020326671618
Crocodile -> Ane, 24.0000000000000000, 15.0000000000000000, 32.0000000000000000, 16.6666666666666643, 37.0224064182226726, 17.2985648906239291
Ane -> Crocodile, 15.0000000000000000, 24.0000000000000000, 20.0000000000000000, 26.6666666666666679, 32.6183374679049365, 29.8880668646454843
Crocodile -> Cigale, 24.0000000000000000, 15.0000000000000000, 32.0000000000000000, 16.6666666666666643, 37.0224064182226726, 17.2985648906239291
Cigale -> Crocodile, 15.0000000000000000, 24.0000000000000000, 20.0000000000000000, 26.6666666666666679, 32.6183374679049365, 29.8880668646454843
Crocodile -> Porc, 24.0000000000000000, 14.0000000000000000, 32.0000000000000000, 12.5000000000000000, 31.6256610145205563, 12.8161756788947230
Porc -> Crocodile, 14.0000000000000000, 24.0000000000000000, 18.6666666666666679, 21.4285714285714270, 25.0146968375767571, 23.7802231326423588
Crocodile -> Fourmi, 24.0000000000000000, 13.0000000000000000, 32.0000000000000000, 16.6666666666666643, 42.6696808831639984, 17.4258758461826524
Fourmi -> Crocodile, 13.0000000000000000, 24.0000000000000000, 17.3333333333333357, 30.7692307692307701, 39.1520932621296751, 35.2714783631258726
Crocodile -> Mouche, 24.0000000000000000, 11.0000000000000000, 32.0000000000000000, 8.3333333333333321, 31.7127899486560842, 8.5219718601183789
Mouche -> Crocodile, 11.0000000000000000, 24.0000000000000000, 14.6666666666666661, 18.1818181818181834, 22.1308172998194479, 20.3325751728340371
Chat -> Vison, 24.0000000000000000, 23.0000000000000000, 32.0000000000000000, 37.5000000000000000, 59.5260261438473961, 42.0394926218180345
Vison -> Chat, 23.0000000000000000, 24.0000000000000000, 30.6666666666666643, 39.1304347826086953, 59.8263197866652732, 44.5006580828070142
Chat -> Grenouille, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 37.5000000000000000, 62.4913018871370056, 42.1622632649123830
Grenouille -> Chat, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 40.9090909090909136, 63.2947728387867699, 47.3674459673143957
Chat -> Crotale, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 25.0000000000000000, 34.1408523585660788, 26.1722552360591543
Crotale -> Chat, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 27.2727272727272698, 33.2040644430777192, 29.1975277238072266
Chat -> Couleuvre, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 41.6666666666666714, 71.5957514557558738, 48.2338415916088863
Couleuvre -> Chat, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 45.4545454545454533, 72.9061351815262242, 54.6306638103198452
Chat -> Bouc, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 20.8333333333333357, 26.0431450304642773, 21.3361252864028472
Bouc -> Chat, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 22.7272727272727266, 24.7760916385304526, 23.7991596077175416
Chat -> Baleine, 24.0000000000000000, 22.0000000000000000, 32.0000000000000000, 33.3333333333333286, 52.8405853444010134, 36.5335804877557848
Baleine -> Chat, 22.0000000000000000, 24.0000000000000000, 29.3333333333333321, 36.3636363636363669, 53.0243456496880299, 40.8807034539133340
Chat -> Mouton, 24.0000000000000000, 21.0000000000000000, 32.0000000000000000, 25.0000000000000000, 37.0693590615986608, 26.2905151836587976
Mouton -> Chat, 21.0000000000000000, 24.0000000000000000, 28.0000000000000036, 28.5714285714285694, 35.8589606151388267, 31.0406638681089078
Chat -> Ours, 24.0000000000000000, 21.0000000000000000, 32.0000000000000000, 33.3333333333333286, 55.8981510393871304, 36.6517791630735772
Ours -> Chat, 21.0000000000000000, 24.0000000000000000, 28.0000000000000036, 38.0952380952380949, 56.4909527630427206, 43.5308644225904615
Chat -> Canard, 24.0000000000000000, 21.0000000000000000, 32.0000000000000000, 33.3333333333333286, 55.8981510393871304, 36.6517791630735772
Canard -> Chat, 21.0000000000000000, 24.0000000000000000, 28.0000000000000036, 38.0952380952380949, 56.4909527630427206, 43.5308644225904615
Chat -> Requin, 24.0000000000000000, 21.0000000000000000, 32.0000000000000000, 25.0000000000000000, 37.0693590615986608, 26.2905151836587976
Requin -> Chat, 21.0000000000000000, 24.0000000000000000, 28.0000000000000036, 28.5714285714285694, 35.8589606151388267, 31.0406638681089078
Chat -> Taureau, 24.0000000000000000, 20.0000000000000000, 32.0000000000000000, 16.6666666666666643, 23.8108528234771128, 16.8987740300320688
Taureau -> Chat, 20.0000000000000000, 24.0000000000000000, 26.6666666666666679, 20.0000000000000000, 21.0502926321661903, 21.1247755109315776
Chat -> Pieuvre, 24.0000000000000000, 20.0000000000000000, 32.0000000000000000, 29.1666666666666679, 49.3548113427263644, 31.4566074518183960
Pieuvre -> Chat, 20.0000000000000000, 24.0000000000000000, 26.6666666666666679, 35.0000000000000000, 49.2622914069988695, 39.5195685243029899
Chat -> Mygale, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 29.1666666666666679, 52.3848302308719909, 31.5613101558629481
Mygale -> Chat, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 36.8421052631578902, 52.8073621302567275, 42.2351995643695872
Chat -> Poule, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 16.6666666666666643, 26.2924231414950249, 16.9899478804165156
Poule -> Chat, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 21.0526315789473664, 22.9359108915192849, 22.5335814529712906
Chat -> Pigeon, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 29.1666666666666679, 52.3848302308719909, 31.5613101558629481
Pigeon -> Chat, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 36.8421052631578902, 52.8073621302567275, 42.2351995643695872
Chat -> Lion, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 29.1666666666666679, 52.3848302308719909, 31.5613101558629481
Lion -> Chat, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 36.8421052631578902, 52.8073621302567275, 42.2351995643695872
Chat -> Chien, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 33.3333333333333286, 61.7846701960177427, 36.8665042482822187
Chien -> Chat, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 42.1052631578947327, 63.8666838908631078, 49.8516281420640510
Chat -> Chamois, 24.0000000000000000, 19.0000000000000000, 32.0000000000000000, 41.6666666666666714, 78.6637673910837663, 48.5458699081685765
Chamois -> Chat, 19.0000000000000000, 24.0000000000000000, 25.3333333333333357, 52.6315789473684177, 82.8838538421976807, 70.5628091289844122
Chat -> Singe, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 37.5000000000000000, 73.1824977876683960, 42.5822770457207369
Singe -> Chat, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 50.0000000000000000, 77.7946757079902511, 65.0807476389070843
Chat -> Guepe, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 16.6666666666666643, 28.8678972456267395, 17.0749585343322181
Guepe -> Chat, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 22.2222222222222214, 25.0112336709803245, 24.0809380390701122
Chat -> Renard, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 54.1666666666666643, 95.0729591025396985, 72.4059270585692900
Renard -> Chat, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 72.2222222222222143, 98.2511421048539404, 87.8780565068574617
Chat -> Vautour, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 16.6666666666666643, 28.8678972456267395, 17.0749585343322181
Vautour -> Chat, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 22.2222222222222214, 25.0112336709803245, 24.0809380390701122
Chat -> Aigle, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 33.3333333333333286, 64.5874875130998021, 36.9642388352931235
Aigle -> Chat, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 44.4444444444444429, 67.7418839403471225, 53.7632794803682401
Chat -> Tortue, 24.0000000000000000, 18.0000000000000000, 32.0000000000000000, 25.0000000000000000, 46.0206474357446567, 26.6008163725365243
Tortue -> Chat, 18.0000000000000000, 24.0000000000000000, 24.0000000000000000, 33.3333333333333286, 45.1461324951996303, 37.7428760862213508
Chat -> Corbeau, 24.0000000000000000, 17.0000000000000000, 32.0000000000000000, 20.8333333333333357, 39.9367214944217537, 21.8342235862942147
Corbeau -> Chat, 17.0000000000000000, 24.0000000000000000, 22.6666666666666643, 29.4117647058823550, 37.3850374591803387, 32.9330974902558538
Chat -> Rat, 24.0000000000000000, 16.0000000000000000, 32.0000000000000000, 29.1666666666666679, 61.1215096475376640, 31.8389761434988579
Rat -> Chat, 16.0000000000000000, 24.0000000000000000, 21.3333333333333357, 43.7500000000000000, 64.6325563523655831, 52.9802829705927749
Chat -> Vache, 24.0000000000000000, 16.0000000000000000, 32.0000000000000000, 20.8333333333333357, 42.8459220167406443, 21.9155339882169855
Vache -> Chat, 16.0000000000000000, 24.0000000000000000, 21.3333333333333357, 31.2500000000000000, 40.6411011925211696, 35.4268020326671618
